id,created_at,quando,estabelecimento,valor,detalhes,tipo,userid,category_id,account_id,status,metodo,fatura_id
3489,2025-12-28 04:58:39.840525+00,09/09/2025,SISPAG  FUND SAUDE ITAU,433.08,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3490,2025-12-28 04:58:39.840525+00,10/09/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3491,2025-12-28 04:58:39.840525+00,11/09/2025,PIX TRANSF JANAINA11/09,198.5,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3492,2025-12-28 04:58:39.840525+00,15/09/2025,APLICACAO CDB COFRINHOS,-1000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3493,2025-12-28 04:58:39.840525+00,15/09/2025,PIX QRS F N V M P C13/09,-2,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3494,2025-12-28 04:58:39.840525+00,15/09/2025,PIX TRANSF ANDREA 14/09,57.75,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3495,2025-12-28 04:58:39.840525+00,15/09/2025,COR JUROS RF,127.78,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3496,2025-12-28 04:58:39.840525+00,15/09/2025,COR AMORTIZACAO - RF,192.99,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3497,2025-12-28 04:58:39.840525+00,15/09/2025,COR AMORTIZACAO - RF,670.82,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3498,2025-12-28 04:58:39.840525+00,15/09/2025,PGTO ITAU ITAU-K10442709,20.86,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3499,2025-12-28 04:58:39.840525+00,15/09/2025,PGTO ITAU ITAU-K10438602,56.86,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3500,2025-12-28 04:58:39.840525+00,16/09/2025,PIX TRANSF ANDREA 16/09,-625,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3501,2025-12-28 04:58:39.840525+00,16/09/2025,PIX TRANSF AVENUE 16/09,-430,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3502,2025-12-28 04:58:39.840525+00,25/09/2025,APLICACAO CDB DI,-46700,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3503,2025-12-28 04:58:39.840525+00,25/09/2025,PIX TRANSF FABIANA25/09,-27.38,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3504,2025-12-28 04:58:39.840525+00,25/09/2025,RESGATE CDB DI,10.84,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3505,2025-12-28 04:58:39.840525+00,25/09/2025,FOLHA DE PARTICIPACAO,46718.74,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3506,2025-12-28 04:58:39.840525+00,26/09/2025,PIX QRS PORTOSEG S/26/09,-235.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3507,2025-12-28 04:58:39.840525+00,26/09/2025,PIX QRS MERCADO PAG26/09,-468.67,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3508,2025-12-28 04:58:39.840525+00,26/09/2025,INT MC BLACK,-6589.76,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3509,2025-12-28 04:58:39.840525+00,26/09/2025,RESGATE CDB Cofrinhos,3000.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3510,2025-12-28 04:58:39.840525+00,26/09/2025,FOLHA PAGAMENTO MENSAL,4700.25,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3511,2025-12-28 04:58:39.840525+00,30/09/2025,PIX TRANSF ANDRE M30/09,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3512,2025-12-28 04:58:39.840525+00,30/09/2025,PIX TRANSF HELIO D30/09,-10,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3513,2025-12-28 04:58:39.840525+00,30/09/2025,PAY BURGE 30/09,-29.9,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,5db76a92-a270-4705-8ed6-d5bc99469a6b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3514,2025-12-28 04:58:39.840525+00,01/10/2025,PIX QRS MAGALUPAY01/10,-13.21,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3515,2025-12-28 04:58:39.840525+00,01/10/2025,PIX TRANSF ALEXAND01/10,305,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3516,2025-12-28 04:58:39.840525+00,02/10/2025,PIX TRANSF RICHARD02/10,-180,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3517,2025-12-28 04:58:39.840525+00,06/10/2025,PIX TRANSF EDUARDO04/10,50,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3518,2025-12-28 04:58:39.840525+00,07/10/2025,PIX QRS AUTO POSTO 07/10,-186.21,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,731e5ac5-e383-47e3-a2d8-88549cdfedac,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3519,2025-12-28 04:58:39.840525+00,09/10/2025,PIX TRANSF SIND EM09/10,160.89,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3520,2025-12-28 04:58:39.840525+00,09/10/2025,SAQUE BANCO24H05937404,-50,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3521,2025-12-28 04:58:39.840525+00,10/10/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3522,2025-12-28 04:58:39.840525+00,13/10/2025,PIX TRANSF RAPHAEL11/10,-77,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3523,2025-12-28 04:58:39.840525+00,15/10/2025,COR AMORTIZACAO - RF,171.33,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3524,2025-12-28 04:58:39.840525+00,15/10/2025,COR AMORTIZACAO - RF,168.09,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3525,2025-12-28 04:58:39.840525+00,15/10/2025,COR JUROS RF,128.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3526,2025-12-28 04:58:39.840525+00,27/10/2025,PIX QRS PORTOSEG S/25/10,-127.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3527,2025-12-28 04:58:39.840525+00,27/10/2025,SAQUE DIN ATM BIOME 77720736,-50,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3528,2025-12-28 04:58:39.840525+00,27/10/2025,FOLHA PAGAMENTO MENSAL,7271.52,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3529,2025-12-28 04:58:39.840525+00,27/10/2025,PGTO ITAU ITAU-K11269171,99.4,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3530,2025-12-28 04:58:39.840525+00,27/10/2025,PGTO ITAU ITAU-K11279638,98.75,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3531,2025-12-28 04:58:39.840525+00,28/10/2025,PIX QRS MERCADO PAG28/10,-468.67,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3532,2025-12-28 04:58:39.840525+00,28/10/2025,INT MC BLACK,-5333.7,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3533,2025-12-28 04:58:39.840525+00,28/10/2025,PIX TRANSF ANDRE M28/10,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3534,2025-12-28 04:58:39.840525+00,28/10/2025,REND PAGO APLIC AUT MAIS,0.03,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3535,2025-12-28 04:58:39.840525+00,29/10/2025,APLICACAO CDB COFRINHOS,-1850,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3536,2025-12-28 04:58:39.840525+00,29/10/2025,PIX TRANSF FABIANA29/10,-11.44,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3537,2025-12-28 04:58:39.840525+00,29/10/2025,PIX TRANSF FABIANA29/10,-49.14,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3538,2025-12-28 04:58:39.840525+00,29/10/2025,REND PAGO APLIC AUT MAIS,0.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3539,2025-12-28 04:58:39.840525+00,30/10/2025,PIX TRANSF JANAINA30/10,50,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3540,2025-12-28 04:58:39.840525+00,30/10/2025,PIX TRANSF ALEXAND30/10,305,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3541,2025-12-28 04:58:39.840525+00,31/10/2025,PIX TRANSF AVENUE 31/10,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3542,2025-12-28 04:58:39.840525+00,04/11/2025,PIX TRANSF RICHARD04/11,-180,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3543,2025-12-28 04:58:39.840525+00,04/11/2025,PIX TRANSF TANIA Y04/11,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,18cbbf25-6142-4bcf-937d-5927c853ac9a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3544,2025-12-28 04:58:39.840525+00,04/11/2025,RESGATE CDB DI,451.08,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3545,2025-12-28 04:58:39.840525+00,06/11/2025,PIX TRANSF ANA PAU06/11,-159,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3546,2025-12-28 04:58:39.840525+00,06/11/2025,RESGATE CDB DI,160.38,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3547,2025-12-28 04:58:39.840525+00,10/11/2025,PIX QRS AIRBNB PLAT09/11,-800.89,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3548,2025-12-28 04:58:39.840525+00,10/11/2025,RESGATE CDB Cofrinhos,800.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3549,2025-12-28 04:58:39.840525+00,10/11/2025,RESGATE CDB Cofrinhos,2500.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3550,2025-12-28 04:58:39.840525+00,10/11/2025,PIX TRANSF CENTRO 10/11,-2500,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3551,2025-12-28 04:58:39.840525+00,10/11/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3552,2025-12-28 04:58:39.840525+00,12/11/2025,SISPAG FUND SAUDE ITAU S,216.54,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3553,2025-12-28 04:58:39.840525+00,17/11/2025,PIX TRANSF D'PAULA15/11,-56,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,aec09805-bc0c-491b-9dd8-48d92d67f99d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3554,2025-12-28 04:58:39.840525+00,17/11/2025,COR AMORTIZACAO - RF,169.96,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3555,2025-12-28 04:58:39.840525+00,17/11/2025,COR AMORTIZACAO - RF,385.69,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3556,2025-12-28 04:58:39.840525+00,17/11/2025,COR JUROS RF,132.12,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3557,2025-12-28 04:58:39.840525+00,19/11/2025,FOLHA DE FERIAS,2153.18,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3558,2025-12-28 04:58:39.840525+00,24/11/2025,PIX TRANSF ANDREA 24/11,200,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3559,2025-12-28 04:58:39.840525+00,27/11/2025,PIX QRS RENDIMENTOP27/11,-376.34,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3560,2025-12-28 04:58:39.840525+00,27/11/2025,PIX QRS RENDIMENTOP27/11,-395.62,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3561,2025-12-28 04:58:39.840525+00,27/11/2025,PIX QRS GLOBALPOWER27/11,-260.52,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3562,2025-12-28 04:58:39.840525+00,27/11/2025,SAQUE BANCO24H 661240876,-1000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3563,2025-12-28 04:58:39.840525+00,27/11/2025,SAQUE BANCO24H 253934067,-1000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3564,2025-12-28 04:58:39.840525+00,27/11/2025,SAQUE BANCO24H 785048757,-1000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,62b5839d-37ef-4c03-8762-64b67a6f92d1,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3565,2025-12-28 04:58:39.840525+00,27/11/2025,FOLHA PAGAMENTO MENSAL,6229.69,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3566,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS HUSSEIN KHO28/11,-150,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3567,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS BRAZA BANK 28/11,-860.6,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3568,2025-12-28 04:58:39.840525+00,28/11/2025,PIX TRANSF FABIANA28/11,-130,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3569,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS PYX PAY INT28/11,-485.37,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3570,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS Joao Pedro 28/11,-95.72,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3571,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS GLOBALPOWER28/11,-724.74,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3572,2025-12-28 04:58:39.840525+00,28/11/2025,PIX QRS GLOBALPOWER28/11,-613.45,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3573,2025-12-28 04:58:39.840525+00,28/11/2025,REND PAGO APLIC AUT MAIS,0.08,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3574,2025-12-28 04:58:39.840525+00,01/12/2025,RESGATE CDB Cofrinhos,5692.48,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3575,2025-12-28 04:58:39.840525+00,01/12/2025,PIX QRS GIRO PAY FA29/11,-5335,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3576,2025-12-28 04:58:39.840525+00,01/12/2025,RESGATE CDB Cofrinhos,3000.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3577,2025-12-28 04:58:39.840525+00,01/12/2025,INT MC BLACK,-4561.38,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3578,2025-12-28 04:58:39.840525+00,01/12/2025,PAG BOLETO PORTOSEG SA C FINANC E INVEST,-181.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,925acfd0-a8f8-49f2-b965-74a2995dd673,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3579,2025-12-28 04:58:39.840525+00,01/12/2025,PIX QRS MERCADO PAG29/11,-78.03,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3580,2025-12-28 04:58:39.840525+00,01/12/2025,PIX TRANSF ANDRE M01/12,-200,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3581,2025-12-28 04:58:39.840525+00,01/12/2025,REND PAGO APLIC AUT MAIS,0.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3582,2025-12-28 04:58:39.840525+00,02/12/2025,PIX TRANSF ANDREA 02/12,282.03,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3583,2025-12-28 04:58:39.840525+00,03/12/2025,PIX QRS DIRETORIA G03/12,-133.17,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3584,2025-12-28 04:58:39.840525+00,03/12/2025,PIX QRS JOSE FERNAN03/12,-122.17,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
